"instance","selection","crossover","mutation","popsize","pcrossover","pmutation","seed","h2b"
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.53846153846154
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.5
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.95833333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,3.23076923076923
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,1.93478260869565
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,1.20289855072464
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,11
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.32
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.86842105263158
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,6.13333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.53846153846154
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.5
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.95833333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,5,3.23076923076923
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,1.93478260869565
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,1.20289855072464
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,11
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.32
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.86842105263158
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,6.13333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.53846153846154
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.5
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.95833333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,3.23076923076923
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,1.93478260869565
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,1.20289855072464
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,11
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.32
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.86842105263158
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,6.13333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.53846153846154
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,2.5
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,4.95833333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,5,3.23076923076923
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,15.5
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,5.08
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,2.5
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,6
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,15.5
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,5.08
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,2.5
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,15.5
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,5.08
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,2.5
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,6
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,15.5
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,5.08
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,2.5
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,6
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,15.5
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,5.08
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,2.5
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,6
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,15.5
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,5.08
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,2.5
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,15.5
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,5.08
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,2.5
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,6
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,1.34782608695652
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,15.5
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,5.08
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,2.5
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,6
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,3.23076923076923
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,4.54166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,5,3.65384615384615
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,7.375
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,4.08
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,6.6
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,7.375
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,4.08
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,6.6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,7.375
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,4.08
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,6.6
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,7.375
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,4.08
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,6.6
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,7.375
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,4.08
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,6.6
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,7.375
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,4.08
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,6.6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,7.375
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,4.08
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,6.6
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,1.93478260869565
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,1.18840579710145
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,7.375
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,4.08
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,2.42105263157895
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,6.6
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,3.69230769230769
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,3.19444444444444
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,5.33333333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,5,4.07692307692308
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,13.75
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,2.44736842105263
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,7.93333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.38461538461539
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,3.75
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.69230769230769
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,13.75
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,2.44736842105263
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,7.93333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.38461538461539
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,3.75
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.69230769230769
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,13.75
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,2.44736842105263
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,7.93333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.38461538461539
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,3.75
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.69230769230769
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,13.75
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,2.44736842105263
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,7.93333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.38461538461539
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,3.75
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,5
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,0.8,0.2,5,4.69230769230769
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,13.75
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,5
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,2.44736842105263
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,7.93333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,4.38461538461539
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,3.75
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,5
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,4.69230769230769
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,13.75
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,5
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,2.44736842105263
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,7.93333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,4.38461538461539
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,3.75
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,5
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,0.8,0.2,5,4.69230769230769
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.2,5,1.69565217391304
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.2,5,1.2463768115942
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.2,5,13.75
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,0.8,0.2,5,5
